timestamp,a__int16__taskStackMaxUnusedSize
2024-11-07 17:37:58,"[464, 1356, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:38:28,"[464, 1356, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:38:58,"[464, 1356, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:39:29,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:39:59,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:40:29,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:40:59,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:41:29,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:41:59,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:42:29,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:42:59,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:43:29,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:43:59,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:44:29,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:44:59,"[464, 1340, 496, 2376, 628, 10336, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:46:03,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:46:33,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:47:03,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:47:33,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:48:03,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:48:33,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:49:03,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:49:33,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:50:03,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:50:33,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:51:03,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:51:33,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 340, -1, -1]"
2024-11-07 17:52:03,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:52:33,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:53:03,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:53:33,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:54:03,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:54:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:55:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:55:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:56:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:56:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:57:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:57:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:58:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:58:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:59:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 17:59:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:00:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:00:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:01:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:01:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:02:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:02:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:03:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:03:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:04:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:04:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:05:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:05:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:06:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:06:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:07:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:07:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:08:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 836, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:08:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 820, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:09:04,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 820, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:09:34,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 820, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
2024-11-07 18:10:05,"[464, 1340, 496, 2376, 628, 10240, -1, 1552, 3924, -1, -1, 2116, 1160, -1, 1856, 4876, 2316, 3972, 2320, 2388, 1236, 820, 2812, 1924, 1488, -1, -1, 324, -1, -1]"
